# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8457175331616855,4.92509543292468,-0.050737764497344115,0,3.0,-0.14365856469331903,180.0,0.0,0.0
 0.0896071268399727,1.8577616842100475,4.9250847673317795,-0.050737764497344115,0.26882138051991816,3.000000000000001,-0.14365856469331903,180.0,-2.6641214003195803,0.0
 0.12695399864105852,1.869893463390617,4.925052956710949,-0.15023436489760875,0.38086199592317566,3.0000000000000004,-0.13873540859284095,180.0,-3.3590319922888456,0.0
 0.155765821180758,1.882111859756619,4.925000280298992,-0.2470141985646081,0.4672974635422741,3.000000000000001,-0.13400787015043547,180.0,-3.8556863327620974,0.0
 0.1801826985653587,1.8944158623612786,4.924927017332714,-0.34115801898514103,0.5405480956960762,2.9999999999999987,-0.1294658498414051,180.0,-4.235751307582848,0.0
 0.2018046225934296,1.9068044602578202,4.92483344704892,-0.4327431119594993,0.6054138677802888,2.9999999999999973,-0.12509985625186784,180.0,-4.535365341750376,0.0
 0.22145030761754725,1.9192766424994694,4.924719848684417,-0.5218434709328269,0.6643509228526417,2.9999999999999987,-0.1209009640711312,180.0,-4.774885178595661,0.0
 0.23960498310475153,1.931831398139451,4.924586501476007,-0.6085299618388926,0.7188149493142545,2.999999999999994,-0.11686077496773474,180.0,-4.967322662513488,1.673926219145235e-12
 0.2565840524958249,1.9444677162309902,4.924433684660496,-0.6928704780135604,0.7697521574874746,3.000000000000003,-0.11297138168789654,180.00000000000003,-5.1216804382922305,-1.7739167513150357e-12
 0.27260606108745383,1.9571845858273116,4.92426167747469,-0.7749300859994563,0.8178181832623614,3.0,-0.10922533413440999,180.0,-5.244535454300131,0.0
 0.2878297310418458,1.9699809959816406,4.924070759155393,-0.8547711628198286,0.8634891931255372,2.999999999999993,-0.10561560966477915,180.0,-5.340886347273519,0.0
 0.30237457571802573,1.9828559357472015,4.923861208939411,-0.932453525174052,0.9071237271540771,3.000000000000004,-0.1021355839045696,180.0,-5.414647536355521,0.0
 0.3163331991743673,1.99580839417722,4.9236333060635475,-1.0080345512828464,0.9489995975231018,3.0,-0.09877900459475632,180.0,-5.468956621252155,0.0
 0.32977904441918815,2.008837360324921,4.9233873297646085,-1.081569295662841,0.9893371332575643,3.0,-0.0955399673636074,180.0,-5.506375653698725,2.187556067510354e-12
 0.34277149286543557,2.0219418232435293,4.923123559279399,-1.1531105974691938,1.0283144785963068,3.000000000000013,-0.09241289311596704,180.00000000000003,-5.529028451166196,-2.257868311287773e-12
 0.3553593436662618,2.03512077198627,4.922842273844723,-1.2227091826859973,1.0660780309987856,3.000000000000009,-0.08939250704670662,180.0,-5.538697523742817,0.0
 0.367583260500769,2.0483731956063678,4.922543752697388,-1.2904137605877204,1.102749781502307,2.999999999999991,-0.0864738194390929,180.0,-5.536894482041808,0.0
 0.37947753708097254,2.0616980831570486,4.922228275074196,-1.3562711149525284,1.1384326112429177,3.000000000000005,-0.08365210726457098,180.0,-5.524912411102237,0.0
 0.39107139963909665,2.075094423691536,4.9218961202119536,-1.4203261900925217,1.17321419891729,2.9999999999999902,-0.08092289774063305,180.0,-5.503865690925903,-2.5110651717995176e-12
 0.40238998656770114,2.0885612062630563,4.921547567347465,-1.4826221723586304,1.2071699597031034,2.999999999999995,-0.07828195266124174,179.99999999999997,-5.474720783359094,2.568587761258239e-12
 0.4134550978553456,2.1020974199248332,4.921182895717537,-1.5432005670952789,1.240365293566037,3.000000000000015,-0.0757252540601877,180.0,-5.438320449081142,0.0
 0.42428577710569093,2.115702053730093,4.920802384558973,-1.6021012715398706,1.272857331317073,3.00000000000001,-0.07324899021973162,180.0,-5.39540303791049,0.0
 0.43489876964986107,2.12937409673206,4.920406313108578,-1.6593626437540077,1.3046963089495833,2.9999999999999893,-0.07084954371097356,180.0,-5.346618066528257,0.0
 0.4453088875051842,2.143112537983959,4.919994960603158,-1.7150215679539667,1.3359266625155528,3.0000000000000053,-0.0685234795468333,180.0,-5.292538922999521,2.7808760411831403e-12
 0.4555293033056353,2.1569163665390154,4.919568606279516,-1.7691135163870932,1.366587909916906,3.0,-0.06626753384416145,180.00000000000003,-5.23367333077234,-2.8301467608829097e-12
 0.4655717893785262,2.1707845714504543,4.919127529374459,-1.8216726079214354,1.3967153681355788,3.0,-0.06407860418680177,180.0,-5.170472057721044,-2.8781114793698435e-12
 0.4754469139642587,2.1847161417715,4.918672009124792,-1.8727316636584792,1.4263407418927763,3.0,-0.061953739960519956,179.99999999999997,-5.10333620266127,0.0
 0.4851642035954573,2.1987100665553787,4.918202324767319,-1.92232225962512,1.4554926107863722,3.0000000000000058,-0.05989013299927602,179.99999999999997,-5.032623347151327,5.940946268022861e-12
 0.49473227849402485,2.2127653348553142,4.917718755538845,-1.9704747767469435,1.4841968354820747,2.9999999999999942,-0.057885109887899786,180.00000000000003,-4.958652787169095,-3.015026076149664e-12
 0.5041589662614155,2.226880935724532,4.917221580676176,-2.0172184483184883,1.5124768987842467,2.9999999999999942,-0.055936123918196266,180.0,-4.881709996418512,0.0
 0.5134513979612647,2.2410558582162574,4.916711079416116,-2.0625814050386784,1.5403541938837941,2.999999999999988,-0.054040747834184284,180.0,-4.8020504573821725,0.0
 0.5226160898097999,2.2552890913837147,4.916187530995471,-2.106590717721703,1.5678482694293996,2.999999999999988,-0.05219666697531025,180.0,-4.719902984914872,0.0
